,word,freq
3472,snoek,2.69e-08
3473,sapek,0.0
3474,akpek,0.0
3475,tupek,0.0
3476,terek,6.46e-08
3477,verek,0.0
3478,glaik,0.0
3479,smaik,0.0
3480,spaik,0.0
3481,fraik,0.0
3482,traik,0.0
3483,tubik,0.0
3484,sheik,1.26e-06
3485,malik,4.17e-06
3486,kamik,1.05e-08
3487,tupik,0.0
3488,batik,3.47e-07
3489,chalk,4.9e-06
3490,stalk,2.88e-06
3491,whelk,7.94e-08
3492,spelk,0.0
3493,thilk,0.0
3494,whilk,0.0
3495,whulk,0.0
3496,skulk,7.76e-08
3497,naumk,0.0
3498,chank,2.24e-08
3499,shank,1.17e-06
3500,thank,0.000302
3501,whank,0.0
3502,blank,1.38e-05
3503,clank,4.57e-07
3504,flank,4.37e-06
3505,plank,2.88e-06
3506,slank,2.29e-08
3507,spank,1.2e-06
3508,brank,1.12e-08
3509,crank,4.07e-06
3510,drank,8.91e-06
3511,frank,5.62e-05
3512,grank,0.0
3513,prank,5.01e-06
3514,trank,5.89e-08
3515,stank,5.75e-07
3516,swank,4.57e-07
3517,twank,0.0
3518,deink,0.0
3519,chink,4.07e-07
3520,think,0.0012
3521,skink,1.38e-07
3522,blink,5.37e-06
3523,clink,4.17e-07
3524,glink,0.0
3525,slink,2.4e-07
3526,spink,1.82e-07
3527,brink,3.24e-06
3528,crink,0.0
3529,drink,7.94e-05
3530,prink,1.12e-08
3531,trink,1.48e-08
3532,stink,2.88e-06
3533,quink,1.02e-08
3534,awink,0.0
3535,swink,4.37e-08
3536,twink,8.51e-07
3537,slonk,0.0
3538,boonk,0.0
3539,bronk,5.25e-08
3540,cronk,1.78e-07
3541,chunk,4.37e-06
3542,skunk,1.26e-06
3543,blunk,0.0
3544,clunk,1.7e-07
3545,flunk,1.48e-07
3546,plunk,1.29e-07
3547,slunk,9.33e-08
3548,spunk,4.57e-07
3549,crunk,1.7e-07
3550,drunk,4.07e-05
3551,trunk,1.07e-05
3552,stunk,2.45e-07
3553,gudok,0.0
3554,shook,1.12e-05
3555,plook,0.0
3556,smook,0.0
3557,snook,3.02e-07
3558,spook,7.59e-07
3559,brook,5.5e-06
3560,crook,2.57e-06
3561,stook,2.24e-08
3562,kapok,5.25e-08
3563,yapok,0.0
3564,marok,0.0
3565,tarok,1.95e-08
3566,hawok,0.0
3567,bayok,0.0
3568,chark,2.4e-08
3569,shark,1.26e-05
3570,clark,2.4e-05
3571,knark,0.0
3572,snark,4.47e-07
3573,unark,0.0
3574,spark,9.77e-06
3575,stark,1.02e-05
3576,quark,1.12e-06
3577,clerk,1e-05
3578,sterk,4.57e-08
3579,chirk,6.46e-08
3580,shirk,4.57e-07
3581,smirk,1.1e-06
3582,stirk,4.37e-08
3583,quirk,1.35e-06
3584,twirk,0.0
3585,snork,2.88e-08
3586,stork,7.59e-07
3587,awork,0.0
3588,sturk,0.0
3589,abask,0.0
3590,reask,0.0
3591,flask,1.58e-06
3592,reesk,0.0
3593,whisk,1.29e-06
3594,flisk,0.0
3595,glisk,0.0
3596,brisk,1.58e-06
3597,drisk,0.0
3598,frisk,8.32e-07
3599,mensk,0.0
3600,kiosk,1e-06
3601,torsk,0.0
3602,adusk,0.0
3603,flusk,0.0
3604,chauk,1.48e-08
3605,whauk,0.0
3606,stauk,0.0
3607,quauk,0.0
3608,makuk,0.0
3609,taluk,1.82e-07
3610,scouk,0.0
3611,plouk,0.0
3612,drouk,0.0
3613,ursuk,0.0
3614,utsuk,0.0
3615,chawk,1.12e-08
3616,clawk,0.0
3617,drawk,0.0
3618,quawk,0.0
3619,chowk,2.75e-07
3620,snowk,0.0
3621,reaal,1.2e-08
3622,kraal,8.51e-08
3623,cabal,1.1e-06
3624,lobal,0.0
3625,bubal,0.0
3626,pubal,0.0
3627,tubal,3.63e-07
3628,jacal,0.0
3629,yacal,0.0
3630,decal,1.02e-06
3631,fecal,1.02e-06
3632,pical,0.0
3633,tical,2.75e-08
3634,bocal,0.0
3635,focal,4.68e-06
3636,local,0.000269
3637,vocal,1.45e-05
3638,ducal,2.45e-07
3639,nucal,0.0
3640,oadal,0.0
3641,abdal,3.24e-08
3642,medal,2.45e-05
3643,pedal,4.37e-06
3644,nidal,1.15e-07
3645,tidal,5.01e-06
3646,modal,1.35e-06
3647,nodal,3.55e-07
3648,podal,0.0
3649,ideal,2.75e-05
3650,pheal,0.0
3651,sheal,0.0
3652,wheal,1.32e-07
3653,zoeal,0.0
3654,speal,1.05e-08
3655,areal,2.45e-07
3656,ureal,0.0
3657,steal,2.57e-05
3658,queal,0.0
3659,uveal,4.79e-08
3660,sweal,0.0
3661,offal,3.24e-07
3662,vagal,1.29e-07
3663,legal,0.00012
3664,regal,2.19e-06
3665,algal,4.9e-07
3666,dogal,0.0
3667,nogal,2.29e-08
3668,argal,1.26e-08
3669,ergal,0.0
3670,dugal,2.69e-08
3671,fugal,4.57e-08
3672,gugal,0.0
3673,jugal,4.47e-08
3674,pygal,0.0
3675,zygal,0.0
3676,ethal,0.0
3677,phial,8.51e-08
3678,glial,2.88e-07
3679,ilial,0.0
3680,inial,0.0
3681,trial,7.41e-05
3682,urial,0.0
3683,axial,1.41e-06
3684,bakal,3.39e-08
3685,halal,1.41e-06
3686,salal,3.89e-08
3687,velal,0.0
3688,molal,0.0
3689,hamal,3.24e-08
3690,ramal,4.57e-08
3691,demal,0.0
3692,hemal,1.45e-08
3693,rimal,1.05e-08
3694,simal,0.0
3695,comal,7.94e-08
3696,domal,0.0
3697,romal,0.0
3698,somal,1.66e-08
3699,ismal,0.0
3700,cumal,0.0
3701,rumal,1.26e-08
3702,banal,7.59e-07
3703,canal,1.66e-05
3704,fanal,0.0
3705,manal,6.17e-08
3706,ranal,0.0
3707,genal,2.75e-08
3708,penal,2.88e-06
3709,renal,2.75e-06
3710,venal,2.19e-07
3711,binal,0.0
3712,final,0.000191
3713,sinal,1.12e-08
3714,uinal,0.0
3715,vinal,2e-08
3716,annal,4.37e-08
3717,conal,5.37e-08
3718,gonal,2e-08
3719,monal,1.86e-08
3720,tonal,1.23e-06
3721,zonal,5.5e-07
3722,urnal,0.0
3723,dunal,0.0
3724,shoal,8.51e-07
3725,skoal,6.61e-08
3726,proal,0.0
3727,napal,0.0
3728,papal,2.51e-06
3729,sepal,6.46e-08
3730,tepal,0.0
3731,pipal,2.29e-08
3732,ripal,0.0
3733,copal,5.75e-08
3734,nopal,4.68e-08
3735,popal,1.26e-08
3736,pupal,1.41e-07
3737,typal,0.0
3738,maral,4.47e-08
3739,ceral,0.0
3740,feral,1.95e-06
3741,seral,1.58e-08
3742,agral,0.0
3743,viral,1.2e-05
3744,boral,5.37e-08
3745,coral,7.24e-06
3746,goral,2.63e-08
3747,horal,0.0
3748,loral,9.12e-08
3749,moral,2.88e-05
3750,poral,0.0
3751,roral,0.0
3752,soral,0.0
3753,toral,6.46e-08
3754,aural,6.03e-07
3755,dural,1.38e-07
3756,fural,0.0
3757,jural,1.29e-08
3758,lural,0.0
3759,mural,3.09e-06
3760,rural,3.89e-05
3761,sural,2.45e-08
3762,gyral,0.0
3763,pyral,0.0
3764,basal,2.51e-06
3765,casal,8.51e-08
3766,nasal,3.09e-06
3767,oasal,0.0
3768,vasal,1.23e-08
3769,mesal,0.0
3770,sisal,1.55e-07
3771,rosal,2.57e-08
3772,ursal,0.0
3773,ossal,0.0
3774,musal,0.0
3775,fatal,1.26e-05
3776,natal,2.57e-06
3777,ratal,0.0
3778,ectal,0.0
3779,fetal,2.51e-06
3780,ketal,1.05e-08
3781,metal,6.61e-05
3782,petal,1.1e-06
3783,setal,0.0
3784,dital,0.0
3785,vital,2.4e-05
3786,antal,6.61e-08
3787,ental,0.0
3788,ontal,0.0
3789,dotal,0.0
3790,kotal,5.89e-08
3791,notal,0.0
3792,rotal,0.0
3793,total,0.000162
3794,votal,0.0
3795,artal,0.0
3796,equal,4.47e-05
3797,usual,4.17e-05
3798,caval,3.16e-08
3799,naval,1.74e-05
3800,nival,1.48e-08
3801,rival,1.51e-05
3802,arval,1.12e-08
3803,ahwal,0.0
3804,cowal,2.88e-08
3805,nexal,0.0
3806,coxal,1.32e-08
3807,noxal,0.0
3808,bayal,0.0
3809,dayal,1.82e-07
3810,gayal,0.0
3811,dhyal,0.0
3812,riyal,4.9e-08
3813,loyal,1.58e-05
3814,royal,7.08e-05
3815,sizal,0.0
3816,bozal,0.0
3817,kabel,8.13e-08
3818,label,2.69e-05
3819,nebel,5.5e-08
3820,rebel,1.2e-05
3821,gibel,0.0
3822,libel,2.19e-06
3823,umbel,5.25e-08
3824,excel,5.37e-06
3825,bedel,3.8e-08
3826,jodel,1.2e-08
3827,model,0.000135
3828,yodel,2.19e-07
3829,tudel,0.0
3830,jheel,0.0
3831,wheel,3.16e-05
3832,skeel,2.29e-08
3833,kneel,1.74e-06
3834,speel,2.29e-08
3835,areel,0.0
3836,creel,2.45e-07
3837,steel,5.13e-05
3838,aweel,0.0
3839,tweel,1.91e-08
3840,refel,0.0
3841,bagel,1.51e-06
3842,angel,2.82e-05
3843,argel,1.66e-08
3844,kugel,1.12e-07
3845,mohel,4.27e-08
3846,ethel,2.14e-06
3847,shiel,1.32e-07
3848,spiel,4.57e-07
3849,ariel,3.47e-06
3850,oriel,3.09e-07
3851,bejel,0.0
3852,pikel,0.0
3853,yokel,8.13e-08
3854,camel,4.37e-06
3855,hamel,2.95e-07
3856,lamel,0.0
3857,samel,1.55e-08
3858,wamel,0.0
3859,gemel,0.0
3860,lemel,1.29e-08
3861,gimel,2.14e-08
3862,gymel,0.0
3863,canel,3.02e-08
3864,panel,3.55e-05
3865,agnel,1.91e-08
3866,cinel,0.0
3867,monel,5.75e-08
3868,choel,0.0
3869,capel,2.24e-07
3870,lapel,5.89e-07
3871,repel,1.58e-06
3872,impel,2.29e-07
3873,cupel,0.0
3874,expel,1.82e-06
3875,parel,7.94e-08
3876,kerel,0.0
3877,merel,3.63e-08
3878,forel,7.76e-08
3879,morel,4.17e-07
3880,burel,0.0
3881,jurel,0.0
3882,xurel,0.0
3883,easel,4.79e-07
3884,wasel,0.0
3885,sisel,0.0
3886,amsel,2.14e-08
3887,hosel,1.26e-08
3888,losel,0.0
3889,rosel,1.62e-08
3890,orsel,0.0
3891,mysel,3.72e-08
3892,batel,0.0
3893,patel,3.09e-06
3894,ratel,1.78e-08
3895,betel,3.39e-07
3896,metel,2.24e-08
3897,tetel,0.0
3898,hotel,8.91e-05
3899,motel,4.07e-06
3900,artel,2.51e-08
3901,cruel,1.32e-05
3902,gruel,2.75e-07
3903,cavel,0.0
3904,gavel,4.57e-07
3905,havel,3.02e-07
3906,navel,8.91e-07
3907,ravel,5.13e-07
3908,bevel,4.07e-07
3909,kevel,0.0
3910,level,0.000257
3911,nevel,3.89e-08
3912,revel,1.29e-06
3913,divel,0.0
3914,rivel,0.0
3915,hovel,2.04e-07
3916,novel,4.27e-05
3917,arvel,1.07e-08
3918,hewel,1.1e-08
3919,jewel,4.79e-06
3920,newel,7.59e-08
3921,tewel,0.0
3922,bowel,3.55e-06
3923,dowel,2.4e-07
3924,howel,2.45e-08
3925,jowel,0.0
3926,nowel,0.0
3927,rowel,1.86e-08
3928,sowel,0.0
3929,towel,8.71e-06
3930,vowel,2.14e-06
3931,gazel,0.0
3932,hazel,3.47e-06
3933,bezel,6.31e-07
3934,ouzel,2.88e-08
3935,peuhl,0.0
3936,flail,3.55e-07
3937,snail,4.68e-06
3938,brail,2.75e-08
3939,drail,0.0
3940,frail,1.91e-06
3941,grail,2.88e-06
3942,trail,2.82e-05
3943,quail,1.35e-06
3944,avail,3.89e-06
3945,cebil,0.0
3946,decil,0.0
3947,tweil,0.0
3948,sigil,2.34e-07
3949,vigil,1.74e-06
3950,argil,0.0
3951,pugil,0.0
3952,tahil,0.0
3953,vakil,7.08e-08
3954,kokil,0.0
3955,armil,0.0
3956,aumil,0.0
3957,nymil,0.0
3958,aboil,0.0
3959,reoil,0.0
3960,choil,0.0
3961,anoil,0.0
3962,enoil,0.0
3963,unoil,0.0
3964,spoil,6.46e-06
3965,broil,2.75e-07
3966,pupil,6.46e-06
3967,meril,2.4e-08
3968,peril,2.51e-06
3969,zoril,0.0
3970,furil,0.0
3971,basil,4.47e-06
3972,fusil,3.63e-08
3973,datil,0.0
3974,fatil,0.0
3975,intil,1.2e-08
3976,until,0.000407
3977,cavil,1.1e-07
3978,devil,2e-05
3979,civil,8.51e-05
3980,anvil,1.1e-06
3981,kovil,1.15e-08
3982,vexil,0.0
3983,scall,0.0
3984,shall,0.000107
3985,small,0.000324
3986,spall,1.62e-07
3987,stall,6.17e-06
3988,myall,4.17e-08
3989,udell,5.62e-08
3990,shell,2.45e-05
3991,skell,6.31e-08
3992,smell,3.09e-05
3993,knell,3.89e-07
3994,snell,7.76e-07
3995,spell,2.34e-05
3996,stell,1.2e-07
3997,quell,1e-06
3998,dwell,3.72e-06
3999,swell,4.37e-06
4000,chill,1.51e-05
4001,shill,4.79e-07
4002,thill,4.37e-08
4003,whill,0.0
4004,skill,2.63e-05
4005,spill,6.92e-06
4006,brill,1.15e-06
4007,drill,1.23e-05
4008,frill,2.04e-07
4009,grill,6.92e-06
4010,prill,2.51e-08
4011,trill,5.37e-07
4012,still,0.000832
4013,quill,1.29e-06
4014,swill,2.09e-07
4015,twill,4.57e-07
4016,knoll,7.94e-07
4017,broll,1.7e-08
4018,droll,3.8e-07
4019,troll,5.37e-06
4020,atoll,7.08e-07
4021,scull,1.95e-07
4022,ahull,0.0
4023,skull,1.23e-05
4024,trull,5.89e-08
4025,stull,7.76e-08
4026,cibol,0.0
4027,ledol,0.0
4028,aldol,5.01e-08
4029,codol,0.0
4030,iodol,0.0
4031,segol,0.0
4032,rigol,1.17e-08
4033,argol,1.02e-08
4034,cohol,0.0
4035,thiol,1.26e-07
4036,uviol,0.0
4037,salol,0.0
4038,xylol,0.0
4039,hemol,0.0
4040,cumol,0.0
4041,jhool,0.0
4042,shool,3.98e-08
4043,spool,6.92e-07
4044,brool,0.0
4045,crool,0.0
4046,drool,1.1e-06
4047,stool,3.31e-06
4048,carol,1.05e-05
4049,parol,6.17e-08
4050,pirol,0.0
4051,enrol,4.68e-07
4052,corol,0.0
4053,eusol,0.0
4054,ketol,0.0
4055,sotol,0.0
4056,extol,2e-07
4057,coyol,0.0
4058,pearl,1.38e-05
4059,wharl,0.0
4060,gnarl,1.7e-08
4061,snarl,4.17e-07
4062,quarl,0.0
4063,querl,0.0
4064,shirl,5.37e-08
4065,thirl,0.0
4066,whirl,9.12e-07
4067,skirl,2.04e-08
4068,snirl,0.0
4069,quirl,0.0
4070,swirl,1.45e-06
4071,twirl,4.9e-07
4072,ceorl,0.0
4073,whorl,3.63e-07
4074,churl,3.24e-08
4075,thurl,2.95e-08
4076,knurl,1.62e-08
4077,snurl,0.0
4078,spurl,0.0
4079,topsl,0.0
4080,scaul,0.0
4081,shaul,1.41e-07
4082,miaul,0.0
4083,babul,3.89e-08
4084,jabul,0.0
4085,picul,0.0
4086,ticul,0.0
4087,awful,2.88e-05
4088,jokul,0.0
4089,gemul,0.0
4090,manul,0.0
4091,annul,3.09e-07
4092,afoul,4.27e-07
4093,dhoul,0.0
4094,ghoul,7.76e-07
4095,tapul,0.0
4096,ampul,0.0
4097,pasul,0.0
4098,scawl,0.0
4099,chawl,2e-08
4100,shawl,1.48e-06
4101,brawl,3.39e-06
4102,crawl,5.89e-06
4103,drawl,3.02e-07
4104,trawl,4.47e-07
4105,wrawl,0.0
4106,whewl,0.0
4107,skewl,0.0
4108,scowl,3.24e-07
4109,snowl,0.0
4110,crowl,2.34e-08
4111,frowl,0.0
4112,growl,1.38e-06
4113,prowl,5.62e-07
4114,sibyl,2.82e-07
4115,decyl,0.0
4116,indyl,0.0
4117,ethyl,8.51e-07
4118,alkyl,6.46e-07
4119,valyl,0.0
4120,silyl,4.07e-08
4121,allyl,1.23e-07
4122,tolyl,0.0
4123,xylyl,0.0
4124,cumyl,0.0
4125,xenyl,0.0
4126,pinyl,0.0
4127,vinyl,1e-05
4128,nonyl,0.0
4129,caryl,2.34e-07
4130,acryl,1.74e-08
4131,idryl,0.0
4132,beryl,8.13e-07
4133,ceryl,0.0
4134,boryl,0.0
4135,coryl,0.0
4136,auryl,0.0
4137,duryl,0.0
4138,furyl,0.0
4139,desyl,0.0
4140,arsyl,0.0
4141,octyl,3.16e-08
4142,cetyl,2.95e-08
4143,ketyl,0.0
4144,butyl,3.16e-07
4145,rutyl,0.0
4146,hexyl,2.82e-08
4147,praam,0.0
4148,cacam,0.0
4149,madam,3.89e-06
4150,undam,0.0
4151,abeam,5.62e-08
4152,wheam,0.0
4153,cleam,0.0
4154,fleam,0.0
4155,gleam,9.33e-07
4156,bream,4.9e-07
4157,cream,4.17e-05
4158,dream,8.13e-05
4159,fream,0.0
4160,steam,3.31e-05
4161,faham,0.0
4162,ogham,3.63e-08
4163,unjam,1.29e-08
4164,hakam,6.46e-08
4165,kokam,0.0
4166,belam,0.0
4167,melam,1.12e-08
4168,fanam,0.0
4169,ganam,0.0
4170,senam,0.0
4171,afoam,0.0
4172,cloam,0.0
4173,gloam,0.0
4174,param,2.75e-07
4175,scram,2.24e-07
4176,ihram,3.16e-08
4177,shram,1.41e-08
4178,thram,0.0
4179,unram,0.0
4180,coram,1.95e-07
4181,stram,3.09e-08
4182,agsam,0.0
4183,kusam,0.0
4184,squam,1.95e-08
4185,nizam,3.55e-07
4186,adeem,0.0
4187,wheem,0.0
4188,creem,4.57e-08
4189,begem,0.0
4190,engem,0.0
4191,golem,6.17e-07
4192,xylem,1.62e-07
4193,proem,1.78e-08
4194,harem,1.35e-06
4195,herem,1.41e-08
4196,mesem,0.0
4197,retem,0.0
4198,totem,1.23e-06
4199,autem,4.47e-08
4200,novem,4.9e-08
4201,abohm,0.0
4202,pashm,0.0
4203,claim,8.91e-05
4204,bedim,0.0
4205,aldim,0.0
4206,undim,0.0
4207,hakim,6.92e-07
4208,sclim,0.0
4209,gilim,0.0
4210,kilim,6.61e-08
4211,denim,3.31e-06
4212,minim,9.77e-08
4213,abrim,0.0
4214,scrim,3.16e-07
4215,gerim,0.0
4216,aswim,0.0
4217,maxim,2.45e-06
4218,goyim,1.17e-07
4219,nazim,1.51e-07
4220,realm,1.15e-05
4221,whalm,0.0
4222,smalm,0.0
4223,psalm,3.63e-06
4224,qualm,7.76e-08
4225,dwalm,0.0
4226,whelm,2e-08
4227,haulm,0.0
4228,stulm,0.0
4229,dramm,0.0
4230,idiom,9.33e-07
4231,axiom,1.05e-06
4232,bokom,0.0
4233,genom,3.16e-08
4234,venom,3.72e-06
4235,odoom,0.0
4236,ghoom,1.02e-08
4237,thoom,0.0
4238,bloom,8.51e-06
4239,gloom,2.04e-06
4240,sloom,0.0
4241,spoom,0.0
4242,broom,2.63e-06
4243,froom,2.57e-08
4244,groom,4.27e-06
4245,carom,9.33e-08
4246,agrom,0.0
4247,strom,4.17e-07
4248,besom,3.16e-08
4249,bosom,1.12e-06
4250,buxom,2.4e-07
4251,bearm,0.0
4252,rearm,1.38e-07
4253,charm,1.32e-05
4254,tharm,0.0
4255,alarm,1.91e-05
4256,smarm,2.24e-08
4257,enarm,0.0
4258,inarm,0.0
4259,unarm,0.0
4260,sparm,0.0
4261,uparm,0.0
4262,swarm,2.75e-06
4263,therm,1e-07
4264,inerm,0.0
4265,sperm,6.92e-06
4266,fairm,0.0
4267,chirm,0.0
4268,enorm,0.0
4269,storm,4.57e-05
4270,churm,0.0
4271,thurm,1.38e-08
4272,chasm,9.12e-07
4273,phasm,0.0
4274,miasm,0.0
4275,plasm,4.79e-08
4276,spasm,6.76e-07
4277,deism,1.74e-07
4278,seism,0.0
4279,weism,0.0
4280,zeism,0.0
4281,zoism,0.0
4282,apism,0.0
4283,prism,2.75e-06
4284,tuism,0.0
4285,ovism,0.0
4286,abysm,0.0
4287,scaum,0.0
4288,glaum,0.0
4289,slaum,0.0
4290,sebum,1.41e-07
4291,album,0.000105
4292,tecum,4.9e-08
4293,jocum,0.0
4294,locum,3.89e-07
4295,tucum,0.0
4296,pedum,0.0
4297,sedum,1e-07
4298,odeum,1.17e-08
4299,rheum,6.17e-08
4300,ileum,9.12e-08
4301,sagum,0.0
4302,begum,3.63e-07
4303,degum,0.0
4304,algum,0.0
4305,ungum,0.0
4306,bogum,0.0
4307,jugum,0.0
4308,odium,1e-07
4309,ilium,1.7e-07
4310,onium,1.17e-08
4311,opium,2.88e-06
4312,oakum,3.24e-08
4313,hokum,1.07e-07
4314,kokum,1.35e-08
4315,mokum,0.0
4316,velum,4.57e-08
4317,hilum,4.57e-08
4318,pilum,1.95e-08
4319,solum,5.62e-08
4320,lanum,0.0
4321,donum,2.95e-08
4322,garum,2.09e-08
4323,scrum,1.78e-06
4324,serum,5.5e-06
4325,thrum,9.33e-08
4326,forum,2.4e-05
4327,jorum,0.0
4328,lorum,0.0
4329,strum,3.02e-07
4330,utrum,0.0
4331,aurum,1.74e-07
4332,kusum,5.75e-08
4333,datum,3.31e-07
4334,notum,1.48e-08
4335,totum,2.04e-08
4336,nexum,0.0
4337,rozum,0.0
4338,shawm,1.51e-08
4339,crawm,0.0
4340,didym,0.0
4341,enzym,0.0
4342,caban,2.4e-08
4343,leban,1.15e-08
4344,reban,0.0
4345,alban,4.37e-07
4346,amban,0.0
4347,imban,0.0
4348,goban,0.0
4349,koban,2.45e-08
4350,urban,4.47e-05
4351,macan,1.78e-07
4352,decan,1.86e-08
4353,pecan,8.51e-07
4354,ascan,0.0
4355,badan,8.51e-08
4356,redan,4.57e-08
4357,sedan,3.55e-06
4358,pidan,0.0
4359,indan,1.17e-08
4360,paean,2.57e-07
4361,ocean,5.01e-05
4362,skean,0.0
4363,clean,9.33e-05
4364,glean,5.37e-07
4365,spean,4.17e-08
4366,stean,0.0
4367,quean,1.2e-08
4368,befan,0.0
4369,refan,0.0
4370,tufan,2.14e-08
4371,lagan,1.38e-07
4372,pagan,3.63e-06
4373,wigan,2.63e-06
4374,bogan,3.55e-07
4375,hogan,4.27e-06
4376,rogan,6.76e-07
4377,zogan,0.0
4378,organ,1.38e-05
4379,bugan,0.0
4380,sugan,1.12e-08
4381,bahan,4.68e-08
4382,yahan,2.51e-08
4383,lohan,1.02e-06
4384,rohan,1.58e-06
4385,apian,1.78e-08
4386,irian,1.02e-07
4387,avian,1.38e-06
4388,bajan,1.15e-07
4389,bejan,3.63e-08
4390,anjan,4.47e-08
4391,yojan,0.0
4392,dujan,0.0
4393,rakan,5.13e-08
4394,wakan,3.98e-08
4395,pekan,2.34e-08
4396,kokan,2.4e-08
4397,uhlan,1.95e-08
4398,kilan,0.0
4399,allan,6.31e-06
4400,solan,8.13e-08
4401,tolan,6.31e-08
4402,yulan,1.78e-08
4403,xylan,2.82e-08
4404,caman,0.0
4405,daman,1.41e-07
4406,jaman,4.79e-08
4407,saman,1.02e-07
4408,zaman,3.39e-07
4409,adman,3.24e-08
4410,beman,3.09e-08
4411,leman,2.04e-07
4412,reman,1.05e-07
4413,teman,6.46e-08
4414,liman,1.41e-07
4415,amman,1.2e-06
4416,unman,1.29e-08
4417,toman,7.24e-08
4418,woman,0.000224
4419,urman,1.41e-08
4420,atman,1.7e-07
4421,human,0.000224
4422,axman,1.7e-08
4423,oxman,5.13e-08
4424,tanan,1.41e-08
4425,sloan,2.75e-06
4426,groan,1.32e-06
4427,japan,7.76e-05
4428,sapan,1.82e-08
4429,varan,3.98e-08
4430,scran,5.01e-08
4431,airan,0.0
4432,goran,7.08e-07
4433,loran,1.74e-07
4434,toran,4.47e-08
4435,buran,4.47e-08
4436,furan,5.75e-08
4437,pyran,1.17e-08
4438,hasan,1.62e-06
4439,pasan,1.26e-08
4440,sasan,2.82e-08
4441,besan,2.75e-08
4442,ahsan,2.04e-07
4443,catan,1.29e-07
4444,satan,8.51e-06
4445,octan,1.2e-08
4446,retan,0.0
4447,witan,4.57e-08
4448,notan,1.1e-08
4449,rotan,2.75e-08
4450,lauan,1.2e-08
4451,pavan,1.05e-07
4452,divan,3.39e-07
4453,elvan,4.79e-08
4454,dewan,3.16e-07
4455,sewan,0.0
4456,aiwan,0.0
4457,liwan,1.48e-08
4458,unwan,0.0
4459,gowan,1.74e-07
4460,lowan,2.82e-08
4461,rowan,2.09e-06
4462,sowan,0.0
4463,towan,1.62e-08
4464,geyan,0.0
4465,coyan,0.0
4466,koyan,0.0
4467,styan,0.0
4468,arzan,0.0
4469,deben,6.61e-08
4470,faden,4.79e-08
4471,laden,5.5e-06
4472,beden,0.0
4473,leden,0.0
4474,riden,2.69e-08
4475,widen,1.78e-06
4476,olden,6.92e-07
4477,unden,0.0
4478,boden,3.98e-07
4479,rheen,0.0
4480,sheen,2.19e-06
4481,wheen,3.39e-08
4482,skeen,9.77e-08
4483,ameen,2.19e-07
4484,speen,1.7e-08
4485,creen,3.09e-08
4486,green,0.000135
4487,preen,1.45e-07
4488,treen,5.89e-08
4489,steen,5.5e-07
4490,queen,7.24e-05
4491,tween,6.92e-07
4492,safen,0.0
4493,lagen,1.1e-08
4494,augen,6.92e-08
4495,behen,1.74e-08
4496,ashen,3.02e-07
4497,chien,5.75e-07
4498,alien,1.95e-05
4499,baken,1.32e-08
4500,oaken,8.71e-08
4501,taken,0.000214
4502,waken,1.95e-07
4503,liken,3.72e-07
4504,inken,0.0
4505,unken,0.0
4506,soken,2.51e-08
4507,token,6.61e-06
4508,tyken,0.0
4509,silen,1.66e-08
4510,solen,4.57e-08
4511,samen,3.55e-08
4512,yamen,5.89e-08
4513,hemen,1.38e-08
4514,semen,2.4e-06
4515,limen,1.78e-08
4516,vimen,0.0
4517,lumen,1.23e-06
4518,numen,3.55e-08
4519,rumen,2e-07
4520,hymen,3.72e-07
4521,linen,4.07e-06
4522,tapen,0.0
4523,bepen,0.0
4524,repen,0.0
4525,ripen,4.37e-07
4526,impen,0.0
4527,unpen,0.0
4528,copen,2.82e-08
4529,arpen,0.0
4530,aspen,2.69e-06
4531,paren,4.27e-08
4532,siren,2.88e-06
4533,rasen,6.61e-08
4534,risen,7.24e-06
4535,wisen,1.82e-08
4536,owsen,0.0
4537,bysen,0.0
4538,eaten,1.35e-05
4539,laten,1.82e-08
4540,oaten,3.55e-08
4541,paten,8.51e-08
4542,keten,0.0
4543,often,0.000257
4544,outen,6.92e-08
4545,daven,4.07e-08
4546,haven,1.35e-05
4547,raven,6.17e-06
4548,seven,0.00012
4549,yeven,0.0
4550,given,0.000257
4551,liven,4.27e-07
4552,riven,5.25e-07
4553,hoven,6.03e-08
4554,woven,3.63e-06
4555,yoven,0.0
4556,sewen,0.0
4557,rowen,1.07e-07
4558,waxen,4.9e-08
4559,rexen,0.0
4560,mixen,0.0
4561,vixen,8.71e-07
4562,boxen,2.63e-08
4563,moyen,1.35e-07
4564,hazen,3.02e-07
4565,sazen,0.0
4566,dizen,0.0
4567,wizen,0.0
4568,unzen,2.19e-08
4569,cozen,3.31e-08
4570,dozen,2.24e-05
4571,thegn,1.62e-08
4572,deign,1.82e-07
4573,feign,3.8e-07
4574,reign,1.17e-05
4575,align,4.27e-06
4576,coign,0.0
4577,foehn,3.02e-08
4578,dukhn,0.0
4579,again,0.000501
4580,chain,4.47e-05
4581,blain,2.04e-07
4582,elain,2e-08
4583,plain,2.69e-05
4584,slain,3.47e-06
4585,amain,2.34e-08
4586,arain,1.2e-08
4587,brain,8.71e-05
4588,crain,3.31e-07
4589,drain,1.17e-05
4590,grain,1.51e-05
4591,train,9.12e-05
4592,stain,5.01e-06
4593,swain,1e-06
4594,twain,2.45e-06
4595,cabin,1.35e-05
4596,robin,2.14e-05
4597,ricin,2.51e-07
4598,oncin,0.0
4599,orcin,0.0
4600,oscin,0.0
